StartTime	EndTime	Value
2873378	2878820	neither
2878820	2884780	neither
2884780	2896880	neither
2896880	2907283	medium long shot
2907283	2911340	neither
2911340	2923660	neither
2923660	2936220	shoulder closeup
2936220	2939195	neither
2939195	2948460	neither
2948460	2952600	medium long shot
2952600	2955140	medium closeup
2955140	2964900	medium long shot
2964900	2971780	neither
2971780	2982020	shoulder closeup
2982020	2983982	medium shot
2983982	2989068	shoulder closeup
2989068	2993580	shoulder closeup
2993580	2997020	shoulder closeup
2997020	2999060	shoulder closeup
2999060	3001100	shoulder closeup
3001100	3003580	medium shot
3003580	3007028	shoulder closeup
3007028	3011296	shoulder closeup
3011296	3013708	shoulder closeup
3013708	3018820	shoulder closeup
3018820	3024930	shoulder closeup
3024930	3035390	shoulder closeup
3035390	3044993	shoulder closeup
3044993	3052826	shoulder closeup
3052826	3053940	shoulder closeup
3053940	3059843	shoulder closeup
3059843	3072913	shoulder closeup
3072913	3077180	shoulder closeup
3077180	3083900	shoulder closeup
3083900	3086314	shoulder closeup
3086314	3098300	shoulder closeup
3098300	3102060	shoulder closeup
3102060	3107100	shoulder closeup
3107100	3111437	neither, shoulder closeup
3111437	3114700	closeup
3114700	3120780	neither
3120780	3126220	medium shot
3126220	3129880	neither
3129880	3131851	neither
3131851	3135954	neither
3135954	3141860	neither
3141860	3148140	medium long shot
3148140	3163380	neither
3163380	3175100	medium closeup
3175100	3181060	medium closeup
3181060	3183820	medium shot
3183820	3185220	medium closeup
3185220	3189420	medium shot
3189420	3197420	neither
3197420	3206540	medium closeup
3206540	3212980	medium closeup
3212980	3223460	shoulder closeup
3223460	3225900	medium closeup
3225900	3233060	neither
3233060	3239420	medium closeup
3239420	3258060	shoulder closeup
3258060	3260300	medium closeup
3260300	3262786	medium closeup
3262786	3263580	medium closeup
3263580	3265900	medium closeup
3265900	3270340	medium closeup
3270340	3276220	neither
3276220	3283580	medium closeup
3283580	3289750	neither
3289750	3291489	long shot
3291489	3295340	long shot
3295340	3297380	long shot
3297380	3301260	long shot
3301260	3319100	medium closeup
3319100	3325820	medium closeup
3325820	3330300	shoulder closeup
3330300	3335740	medium long shot
3335740	3338900	shoulder closeup
3338900	3343140	neither
3343140	3345780	medium closeup
3345780	3349700	long shot
3349700	3358840	shoulder closeup
3358840	3369211	shoulder closeup
3369211	3374580	shoulder closeup,[TO],medium closeup
3374580	3378060	shoulder closeup
3378060	3387900	closeup
3387900	3391260	medium long shot
3391260	3426675	closeup
3426675	3438020	closeup
3438020	3442989	neither
3442989	3445724	neither
3445724	3447204	neither
3447204	3451140	neither
3451140	3454540	extreme closeup,[TO],medium closeup
3454540	3459940	neither
3459940	3461740	medium closeup,[TO],long shot
3461740	3463860	neither
3463860	3464860	shoulder closeup
3464860	3468580	neither
3468580	3471420	medium shot
3471420	3477100	medium closeup
3477100	3480540	shoulder closeup
3480540	3483540	medium closeup
3483540	3484114	neither
3484114	3484588	neither
3484588	3485194	neither
3485194	3485575	neither
3485575	3488370	neither
3488370	3491260	neither
3491260	3493700	medium shot
3493700	3499420	neither
3499420	3507580	closeup
3507580	3517620	neither
3517620	3519500	medium long shot,medium long shot
3519500	3521580	shoulder closeup,long shot
3521580	3523100	shoulder closeup,long shot
3523100	3524940	long shot,shoulder closeup
3524940	3536900	medium closeup
3536900	3540780	extreme long shot
3540780	3546980	long shot
3546980	3557300	medium closeup
3557300	3567940	shoulder closeup
3567940	3572500	shoulder closeup
3572500	3573900	shoulder closeup
3573900	3577500	shoulder closeup
3577500	3586460	shoulder closeup
3586460	3589420	shoulder closeup
3589420	3598300	shoulder closeup
3598300	3607540	shoulder closeup
3607540	3612420	neither
3612420	3618740	closeup,closeup,shoulder closeup,medium long shot
3618740	3622940	long shot
3622940	3629500	medium shot,[TO],medium closeup
3629500	3638020	medium closeup
3638020	3645100	shoulder closeup
3645100	3657427	shoulder closeup
3657427	3661380	shoulder closeup
3661380	3666500	long shot
3666500	3671020	long shot
3671020	3680060	medium closeup
3680060	3687940	neither
3687940	3695100	shoulder closeup
3695100	3700620	medium closeup
3700620	3706820	shoulder closeup
3706820	3719866	medium closeup
3719866	3736300	medium closeup
3736300	3742140	shoulder closeup
3742140	3773940	shoulder closeup,long shot
3773940	3807860	closeup
3807860	3815180	shoulder closeup
3815180	3819580	closeup
3819580	3822620	neither
3822620	3825220	closeup
3825220	3828460	shoulder closeup
3828460	3831220	medium closeup
3831220	3839180	closeup
3839180	3851180	extreme long shot
3851180	3853420	shoulder closeup
3853420	3856860	medium closeup
3856860	3859100	shoulder closeup
3859100	3861020	closeup
3861020	3862660	closeup
3862660	3864900	closeup
3864900	3872060	extreme long shot
3872060	3876060	long shot
3876060	3878700	long shot
3878700	3882580	long shot
3882580	3885048	medium closeup
3885048	3889220	neither
3889220	3894440	medium closeup
3894440	3901380	long shot
3901380	3919300	closeup
3919300	3934940	shoulder closeup
3934940	3954580	shoulder closeup
3954580	3958780	medium closeup
3958780	3961740	shoulder closeup
3961740	3965300	medium long shot
