StartTime	EndTime	Value
3051552	3055542	medium long shot,[TO],medium closeup
3055542	3060786	shoulder closeup
3060786	3062860	medium long shot
3062860	3064420	medium closeup
3064420	3067120	medium closeup
3067120	3069440	shoulder closeup
3069440	3071600	shoulder closeup
3071600	3077000	medium long shot
3077000	3081020	shoulder closeup
3081020	3085100	medium shot,[TO],medium closeup
3085100	3086520	medium closeup
3086520	3087480	shoulder closeup
3087480	3089840	medium closeup
3089840	3091620	medium shot
3091620	3095160	shoulder closeup
3095160	3096900	medium shot
3096900	3098420	long shot
3098420	3099620	medium shot
3099620	3101560	shoulder closeup
3101560	3110360	medium long shot
3110360	3123880	medium closeup
3123880	3151320	medium closeup
3151320	3161480	shoulder closeup
3161480	3172240	medium long shot,[TO],long shot
3172240	3175400	shoulder closeup,[TO],long shot
3175400	3192055	neither
3192055	3204336	neither
3204336	3211080	neither
3211080	3213560	long shot
3213560	3215258	medium long shot
3215258	3217800	medium long shot
3217800	3223499	neither
3223499	3235358	neither
3235358	3246792	neither
3246792	3251880	neither
3251880	3261480	long shot
3261480	3268400	shoulder closeup
3268400	3275400	medium shot
3275400	3280800	extreme closeup,[TO],shoulder closeup
3280800	3295440	medium closeup
3295440	3301200	medium long shot,[TO],medium shot
3301200	3309240	medium closeup
3309240	3312280	long shot
3312280	3316840	medium shot
3316840	3320720	shoulder closeup
3320720	3328200	medium closeup,[TO],medium long shot
3328200	3333360	medium long shot
3333360	3336840	shoulder closeup
3336840	3343280	medium closeup
3343280	3345120	medium closeup
3345120	3347160	medium closeup
3347160	3353360	closeup,[TO],shoulder closeup
3353360	3356760	closeup
3356760	3360040	shoulder closeup
3360040	3363280	shoulder closeup
3363280	3370440	shoulder closeup,[TO],medium closeup
3370440	3374420	medium shot
3374420	3379840	neither
3379840	3383260	shoulder closeup,[TO],medium closeup
3383260	3386760	long shot
3386760	3389640	shoulder closeup
3389640	3392120	medium long shot
3392120	3396560	shoulder closeup
3396560	3400280	medium shot,[TO],medium closeup
3400280	3403960	medium closeup
3403960	3407040	medium shot
3407040	3409420	medium shot
3409420	3412020	medium closeup,[TO],medium shot
3412020	3415480	shoulder closeup
3415480	3420440	shoulder closeup
3420440	3422440	long shot
3422440	3424400	medium long shot
3424400	3425760	shoulder closeup,[TO],medium shot
3425760	3427900	shoulder closeup
3427900	3432520	medium long shot,[TO],medium shot
3432520	3435980	medium long shot
3435980	3438540	medium closeup
3438540	3441420	closeup
3441420	3444280	medium long shot
3444280	3454480	shoulder closeup
3454480	3458280	medium shot
3458280	3462740	medium long shot
3462740	3466740	shoulder closeup
3466740	3472340	medium shot,[TO],long shot
3472340	3477800	shoulder closeup
3477800	3480560	medium long shot
3480560	3482780	medium shot
3482780	3486160	shoulder closeup,[TO],closeup
3486160	3487120	closeup
3487120	3493020	medium shot,[TO],long shot
3493020	3496560	medium shot,[TO],medium closeup
3496560	3498540	medium closeup
3498540	3500980	medium shot
3500980	3507000	medium shot,[TO],medium closeup
3507000	3509160	medium closeup
3509160	3511560	shoulder closeup
3511560	3513240	medium long shot
3513240	3516920	shoulder closeup
3516920	3518680	medium long shot
3518680	3524380	shoulder closeup,[TO],medium shot
3524380	3527800	shoulder closeup
3527800	3530440	medium long shot,[TO],medium closeup
3530440	3532180	medium long shot
3532180	3534880	medium long shot
3534880	3536920	medium shot
3536920	3539760	shoulder closeup,[TO],medium shot
3539760	3542940	shoulder closeup
3542940	3552800	medium long shot,[TO],medium shot
3552800	3554320	medium shot
3554320	3554360	neither
3554360	3557080	neither
3557080	3558360	closeup
3558360	3560360	medium closeup
3560360	3564240	shoulder closeup
3564240	3566040	medium long shot
3566040	3567280	closeup
3567280	3568480	medium closeup
3568480	3570480	closeup
3570480	3571840	closeup
3571840	3573500	extreme closeup
3573500	3575200	medium closeup
3575200	3576920	medium shot
3576920	3578200	medium closeup
3578200	3580600	medium closeup
3580600	3581420	medium shot
3581420	3583800	medium closeup
3583800	3585000	medium shot
3585000	3586320	medium shot
3586320	3587840	shoulder closeup
3587840	3589200	medium shot
3589200	3590080	medium shot
3590080	3592640	medium closeup
3592640	3595800	shoulder closeup
3595800	3607580	shoulder closeup
3607580	3610120	medium closeup
3610120	3612840	shoulder closeup
3612840	3616280	medium closeup
3616280	3617840	medium long shot
3617840	3620820	medium long shot
3620820	3622920	long shot,[TO],medium shot
3622920	3625140	medium closeup
3625140	3626280	closeup
3626280	3628520	medium long shot
