"mediauri","title"
"http://ada.cinepoetics.org/resource/media/3ad945457cb96e124ae952a39278ccf66ed21f4fc5d50b000205c6ac2bc51da4","American Casino"
"http://ada.cinepoetics.org/resource/media/ad6394e9d4546bcc321b9377a40134e01fbda3ff472696e80d1e2ae20164ab49","Die Bank gewinnt immer! Von Krise, Kunden und Krediten"
"http://ada.cinepoetics.org/resource/media/3e8bbf9bb1c66800c1e9716f344d83957e72a9788f2359eb7b16ab13bcc84850","I.O.U.S.A."
"http://ada.cinepoetics.org/resource/media/d0d5a5dacd9d78ca8dd85c0132f86a39cf2ca21642a31bcf3a1b62df16bbcf10","Too Big to Fail"
"http://ada.cinepoetics.org/resource/media/6ffaf51e5040724cd40c4411fcb872474b653710e9c88271ec98efe549c71e01","Where Do We Go From Here? Occupy Wall St."
"http://ada.cinepoetics.org/resource/media/58462abc7eabf3eca3979151681ed49fa2e1b7716483cf9978255dc592a70221","Inside Lehman Brothers – Whistleblower packen aus"
"http://ada.cinepoetics.org/resource/media/cf047a36b6408805d6676f3d9b01b5a1abc500224dc49da5a86ef642d0b171f9","Der Bankraub"
"http://ada.cinepoetics.org/resource/media/1efe8238d70064653f065750f9b92e89505fcb16fa8bd5cf4b8c95b82dcc905c","Inside Job"
"http://ada.cinepoetics.org/resource/media/bd3b48f1acb3fba30e189227e85c8ff55ad16fc084975696c6665b781f60e8b9","For Sale: The American Dream"
"http://ada.cinepoetics.org/resource/media/9d40dec496f39eb3634c29fece421c68dc7c6d8e84371972279a7f2dcfcaa7da","Die Skandalbank (Les gangsters de la finance)"
"http://ada.cinepoetics.org/resource/media/04c65e9ff4a2d5a3046d68da85066ae4cc3d4f7ff0cd58c674c9554aa070a92e","Frontline: Money, Power, and Wall Street (1)"
"http://ada.cinepoetics.org/resource/media/17dcf69ddc6512d9f522c2f603996202f43ee678cc7a81536be56e4bfb63ddb7","Der Bankraub - Die Dokumentation"
"http://ada.cinepoetics.org/resource/media/0e60a8fac3f13a23be17582a0ba5e996d59cf78f76228a10866c4a95544abfa3","Die Jahrhundert-Pleite: Wie der Lehman-Crash die Welt veränderte"
"http://ada.cinepoetics.org/resource/media/8d9db36bec3ae9f2e76f5c61ec9153e03e0ef98e74b7475524f76958e40cfcea","Client 9: The Rise and Fall of Eliot Spitzer"
"http://ada.cinepoetics.org/resource/media/45aeaed5a4abe12cd959bd72333edb6c5ea5ac596a363cfe6860176edfe24c8f","The Party's Over: How the West Went Bust (Episode 2)"
"http://ada.cinepoetics.org/resource/media/e7d9e29af583fa2b6ba428bc75d1bccaf26d6992f62f18d12f23d3010584ab3b","Generation Wealth"
"http://ada.cinepoetics.org/resource/media/dc8075fc22b4ca7f1df0bb1f2890022f429a1ddb709ece4a3944ae3efc6d5c74","The Queen of Versailles"
"http://ada.cinepoetics.org/resource/media/bbaaa000b6c666feca303c6b86ffd06ebf975e2388e0b881623ed543c3a98039","Money as Debt"
"http://ada.cinepoetics.org/resource/media/cc7b6ab24756be959ee00e02ea82ddc75bd391d13ced918f6f11a0cf7c77530b","Money as Debt II: Promises Unleashed"
"http://ada.cinepoetics.org/resource/media/249ec1d23e9e8eb952fb82c53d42d93c05f34f005d4641d4be55a582b164c84a","Frontline: Breaking the Bank"
"http://ada.cinepoetics.org/resource/media/70919356c051678e2a8caa6023e2be49d61a2f9caf48b29b8ef0c91b9742c5b0","Frontline: Cliffhanger"
"http://ada.cinepoetics.org/resource/media/098c7cbefee6c33f64479071b08029e1807af988088d9b55c8f35c10b3652c41","Frontline: Inside the Meltdown"
"http://ada.cinepoetics.org/resource/media/cf46966aeb23af37bdd398a5f534e3f8f0fc102574e27757cb8c8008d3d0c90d","Frontline: Money, Power, and Wall Street (2)"
"http://ada.cinepoetics.org/resource/media/ade6f7d7ebef0350613c8851202a2034ca4907e19b15ce839b53c3ad43673211","Frontline: The Warning"
"http://ada.cinepoetics.org/resource/media/044753e69554d865d23d716554ed92cdc8a71c0845205e5a6c2c5bfc568c483c","Zocken bis der Staat hilft. Reißt uns die Finanzindustrie in den Abgrund?"
"http://ada.cinepoetics.org/resource/media/26690e20583eb3453a12d536e175ee393dfd7fa0c689a380a751b9fbb0d5dd32","Geheimakte Finanzkrise"
"http://ada.cinepoetics.org/resource/media/13dae93066ad352b60b91a760613752a88352265601921b0de5dd5af5e3b1fbf","Das Milliardenspiel. Wer hat unser Geld verzockt?"
"http://ada.cinepoetics.org/resource/media/567b71fba1d18f94a0bb4f2e06dcee89389a86766f0d5b514cec67083199aa80","Lehman. Gier frisst Herz"
"http://ada.cinepoetics.org/resource/media/39953b6ccea8c49b0a119f1715aab20818e4564cc4b2c2e8567722c9f418f1b9","Occupy Wall Street"
"http://ada.cinepoetics.org/resource/media/072067b902fe73ec598fc9ca5a4f26ce0c20c1d6b21ef27c00e74dd1cbfb2a99","The Big Short"
"http://ada.cinepoetics.org/resource/media/e343f9a750da0c469961d70cbc1811ba6daee6a9b8b66c76a3db60c3f2279bed","Meltdown: The Secret History of the Global Financial Collapse"
"http://ada.cinepoetics.org/resource/media/403bcb80aaef1f67ae49b97aee0b0d872b4525a7f3d8d021cefcb433a31157b9","Money and Speed: Inside the Blackbox"
"http://ada.cinepoetics.org/resource/media/bffce37a1a560081bdbc51e834d727609898df3d6a455e2074df6dcb01e3bc25","Reykjavik Rising"
"http://ada.cinepoetics.org/resource/media/57a276ad236a9924396744531911aafaebb3bbeb592011801872c05490c72af6","Capitalism: A Love Story"
"http://ada.cinepoetics.org/resource/media/81b4fb941f839cd46f869c7795bb0444996adf2aab5cdb5a6783b2e236ea5265","Der Geist des Geldes"
"http://ada.cinepoetics.org/resource/media/dbf7306995437f2ae84cdc99850451554e6b5e4729df142cf24b493328740dd7","Frontline: Ten Trillion and Counting"
"http://ada.cinepoetics.org/resource/media/b6585da4bda9139ffcbd1765bf24c463c25e1d923ce76af9746d2d700d86b16a","Banken außer Kontrolle"
"http://ada.cinepoetics.org/resource/media/4148cbbca9e70ae598fefc0fa09e94e32a981531fc395ab92e55cad7018f3bb0","Haus weg, Bank weg, Geld weg. Der lange Schatten der Wall Street"
"http://ada.cinepoetics.org/resource/media/8e59d18528cf881e8afe5b851c884ac8f07936e830107c19ed97fbdaf604eae2","97% Owned"
"http://ada.cinepoetics.org/resource/media/4841c127f24e1adaf6a4ba51f11ca8637c028ab99e77c3cc9a629b52ac90af76","Die große Pleite: Anatomie der Finanzkrise"
"http://ada.cinepoetics.org/resource/media/3c32dcd814c4b2593cd63484893eaab2448bbd9b264ee52f93a38e8d7daed813","The Crisis of Civilization"
"http://ada.cinepoetics.org/resource/media/d431d3cca368115451d7a941ee343cb681e9c6df372bb3b3ce6edc9c01c9cac4","The Last Days of Lehman Brothers"
"http://ada.cinepoetics.org/resource/media/b6282764476809b7b90bf15314e9288533ed04d02190dc51f7efad9475d7364c","Tagesschau 2008-10-26"
"http://ada.cinepoetics.org/resource/media/c625946437e010864bb9df99232f963c57a2df39ba0c8149fd6d6b9b065d5bc8","Tagesschau 2008-10-27"
"http://ada.cinepoetics.org/resource/media/670a99bfad0f5c4b1f416488bf66f3beba9a026f42268d54f0475656faf707b0","Tagesschau 2008-10-28"
"http://ada.cinepoetics.org/resource/media/ebf1c7a6f639e81c6fd21fd9dd1ab75a1e9394be9dcb2be883352b1d45613f2a","Tagesschau 2008-10-29"
"http://ada.cinepoetics.org/resource/media/f7860dc98de94bae1a77df06c45c65f71ce807e6d017088a59c68e56aff58e98","Tagesschau 2008-11-02"
"http://ada.cinepoetics.org/resource/media/f2b9780f4e7c50a5eeaf1109395a0f116e1b49bfedb2c1f17e3165ff5d624826","Tagesschau 2008-11-03"
"http://ada.cinepoetics.org/resource/media/4b2faa13c2a7f7e96cc2866c7fe1b68f44f50be5101eae8bf70b58207d7dcc03","Tagesschau 2008-11-04"
"http://ada.cinepoetics.org/resource/media/60cb4a606f2ad6cc730fc7b92c7ad181ff2d1d6ee46b295847126dc3cec8b023","Tagesschau 2008-11-06"
"http://ada.cinepoetics.org/resource/media/665201930f7833bceb0949ded25fca0953683ced67e653f81ccbc67828750c57","Tagesschau 2008-11-07"
"http://ada.cinepoetics.org/resource/media/559b21c1720b7904a1b4cf43f4eba2d8649abb9dbb4279cd09cf3f9fc7d7f593","Tagesschau 2008-11-08"
"http://ada.cinepoetics.org/resource/media/e7688e74ae30d7fa82b126e45914860e9830147f19cc027fdce87bf850bf2a03","Tagesschau 2008-11-12"
"http://ada.cinepoetics.org/resource/media/7625b0509f9318fa64a378a3222450a57508e7908749e85748a4f2e26c1e515d","Tagesschau 2008-11-13"
"http://ada.cinepoetics.org/resource/media/084635f4d6a0cd4640d0adf34ea2744d78d36ff564610e6089b670400db779c7","Tagesschau 2008-11-14"
"http://ada.cinepoetics.org/resource/media/f77b01e3e72254fc8167830fc384c0ebec505abd197a64195e06cf8919596015","Tagesschau 2008-11-16"
"http://ada.cinepoetics.org/resource/media/5d5f159d6321b1ce31bcf5a2bc473e3bf2fdae4dcb933a9216298fe4368b1b6c","Tagesschau 2008-11-17"
"http://ada.cinepoetics.org/resource/media/6a8cf2c895b4409d2535fb5937090c65a11c3643467d0779b4a6109b51991ed4","Tagesschau 2008-11-21"
"http://ada.cinepoetics.org/resource/media/e429dad73fa8be99be2edc1954a79fe4eee56c75b5c62bde12f8cc27c4455b11","Tagesschau 2008-11-22"
"http://ada.cinepoetics.org/resource/media/bcc5c1f3c304d874df01cb8f5f2b38eeaa46186104f32e3edbede06fd44eac9d","Tagesschau 2008-11-25"
"http://ada.cinepoetics.org/resource/media/a7d322d00910f993f014949056bb9b65d21acf3385e3d91fbe9b33ed561f2db7","Tagesschau 2008-11-28"
"http://ada.cinepoetics.org/resource/media/de2a3c4aa3d0792c9ebc5b0706176b767e7a6c1edf6df479af66f80c296054e0","Tagesschau 2008-12-01"
"http://ada.cinepoetics.org/resource/media/9d405dbd3f757bab8d68010836704f6e4cbbe15182d8d3e75ba5e5dfb8da7631","Tagesschau 2008-12-03"
"http://ada.cinepoetics.org/resource/media/ca111668519f5d43e4ed384c487ee30c6b7e159e9ed2b81e5231df64ac2a7bf6","Tagesschau 2008-12-04"
"http://ada.cinepoetics.org/resource/media/7954db6794b1556dddf3797267a08d5988bbac14a01572ea0f1130fa91fddfaf","Tagesschau 2008-12-05"
"http://ada.cinepoetics.org/resource/media/3902fde631fe098b5036fd9e96ff3979eb4ed51c538d5e3ed0fd0589a90f2aae","Tagesschau 2008-12-06"
"http://ada.cinepoetics.org/resource/media/39224d41f578e9c318acf582edfe73dd67c3e14d8a88ac853421451beebf1c1f","Tagesschau 2008-12-07"
"http://ada.cinepoetics.org/resource/media/571d4f9e9ad3aa24f8ec45f01cec9f2f17bb950e27e74c41ca561fdeba9d63d8","Tagesschau 2008-12-08"
"http://ada.cinepoetics.org/resource/media/25393e0b744ed621ce618afd222d682b8251003af4ef608a4890203c01c8e4fb","Tagesschau 2008-12-10"
"http://ada.cinepoetics.org/resource/media/a2f6159c16b91f756da2ca6b9f3429876804a3c5c66ec0b334552b1d50000116","Tagesschau 2008-12-11"
"http://ada.cinepoetics.org/resource/media/edd99b2691465401e40e2b9d0649d3330123a68309bf6e57c475ba3ff1947844","Tagesschau 2009-02-23"
"http://ada.cinepoetics.org/resource/media/0cf4f62861f760c0c201babbd9ff9bd0627e56a2b31f7c5fe581806a55af914e","Tagesschau 2009-02-24"
"http://ada.cinepoetics.org/resource/media/7cf37b2ce064d526fda0f4a50a226fee0c527aa244117f12b614c545d94232fc","Tagesschau 2009-02-25"
"http://ada.cinepoetics.org/resource/media/c24d0d44f49ce5e95309500163e55945437761d1b76abb5c55ff0d9efd08d634","Tagesschau 2009-02-26"
"http://ada.cinepoetics.org/resource/media/2429ba24daed12f22121043dea6797b78ae75338189c7736b05168cd4c35a66e","Tagesschau 2009-02-27"
"http://ada.cinepoetics.org/resource/media/e118ef7e867f0282593c332e290409da719e0ac429cd5ef197239233df18a35f","Tagesschau 2009-02-28"
"http://ada.cinepoetics.org/resource/media/80a6b922f641f8d7a7858bb037945d0354b7c3e8a95b32d0ae67d7f0501993d1","Tagesschau 2009-03-01"
"http://ada.cinepoetics.org/resource/media/85d3e7092af288e3a51454e18e070a3c7d35f5879b8545db7ea6a6a076d4439a","Tagesschau 2009-03-02"
"http://ada.cinepoetics.org/resource/media/d933b3888ef482c1a1b9bfad9b256845da952dca2d188b9b241e33b98d261d7a","Tagesschau 2009-03-03"
"http://ada.cinepoetics.org/resource/media/adef7b8e61c59e1db0f1cc75bd2c9bad55a86d935cc6cfcc833e0438fbca9775","Tagesschau 2009-03-04"
"http://ada.cinepoetics.org/resource/media/f1379e7d6d3d1c6a31968c2729ee950502aa2a9ba93037225e4a5811f84a396b","Tagesschau 2009-03-06"
"http://ada.cinepoetics.org/resource/media/cd6c49b5825e3182ec4e0acf44bef9d43b8a4f54ab6824951e011769a591d1c6","Tagesschau 2009-03-08"
"http://ada.cinepoetics.org/resource/media/9456e22c557c954333e95d4bcf08241b1720d16058756cd425fdeb7087751a66","Tagesschau 2009-03-09"
"http://ada.cinepoetics.org/resource/media/c530ff045cee798c73696b7f7f26d74a1108aa39d924fee4278c730e871c4168","Tagesschau 2009-03-10"
"http://ada.cinepoetics.org/resource/media/0c66ef153647aa986758be7ec41d5f9d44f0e063b61fecbca02d95a9a1aa6e0b","Tagesschau 2009-03-11"
"http://ada.cinepoetics.org/resource/media/9d533c3f905d991c01cf4e446568d6db9ccf637770b6664c3cec2b28b7b6ce2b","Tagesschau 2009-03-12"
"http://ada.cinepoetics.org/resource/media/e5a34d8883189126699e632e8a872a74fdf7632b69cfabe508373de55a3a4c84","Tagesschau 2009-03-13"
"http://ada.cinepoetics.org/resource/media/ff207b7ab1316e0d92ea47a6291db6e40cecd71a7bbd5037882e73f97a8a9557","Tagesschau 2009-03-14"
"http://ada.cinepoetics.org/resource/media/9c28b80aa214b51e2dae21f38be6b58e391863418bd07d18c9e0660886984abb","Tagesschau 2009-03-16"
"http://ada.cinepoetics.org/resource/media/ee12e2fcf273276eb796832628d8e4acf65004c3b1ea8a37ad28a0ce1fac0930","Tagesschau 2009-03-17"
"http://ada.cinepoetics.org/resource/media/bf6b29d209c110b6f0e3855c1b7fdbdaa886a9ec2c0c7af34eacf3852cd3cfad","Tagesschau 2009-03-18"
"http://ada.cinepoetics.org/resource/media/973dabb8f14059785953c6299a853ac0e4f5493e731b710d3691db5d62da6203","Tagesschau 2009-03-19"
"http://ada.cinepoetics.org/resource/media/0f1757754958aee095f064c952903d82c96317c6d1886364b455d64c2d0c19f3","Tagesschau 2009-03-20"
"http://ada.cinepoetics.org/resource/media/4a4f202d4c23bcd8a43b8336db267488fc3289bb6125bd33b56a77dadf60eac4","Tagesschau 2009-03-21"
"http://ada.cinepoetics.org/resource/media/eb50a720c8d053b9203df6272d5374b0c3917b95c6547fe4b37d4e6b48e0972b","Tagesschau 2009-03-22"
"http://ada.cinepoetics.org/resource/media/96c96968caf652ec4a14e0f02e0ffab6f78c30ab6a21ca8d3a8440dc063b7fc2","Tagesschau 2009-03-23"
"http://ada.cinepoetics.org/resource/media/2e5b8bf75f47c801dbe362c282e8d6afc1a15be8be56fe91d90f88dcd562e415","Tagesschau 2009-03-24"
"http://ada.cinepoetics.org/resource/media/57750faa307094f4406f4319c417fa8aa9fdea5119c12da7cc77a8a8a2306605","Tagesschau 2009-03-25"
"http://ada.cinepoetics.org/resource/media/296fac361f6df76ea1a5413fea44e1cfb89af6bb96801d761e6d8f0a57f0f9d5","Tagesschau 2009-03-26"
"http://ada.cinepoetics.org/resource/media/25e2fe1b4d250216840471d65fb9b963ee62c11ba606cfdfb924109529eb88dd","Tagesschau 2009-03-28"
"http://ada.cinepoetics.org/resource/media/1de7ac1bdb266c85338babf5dd7bb399e5398db30d18444f39464383e71b5279","Tagesschau 2009-03-29"
"http://ada.cinepoetics.org/resource/media/fe8d3c60be03c46146639dd12e44b89ab2744b5ca2f2b36afc9d15ea3428e9be","Tagesschau 2009-03-30"
"http://ada.cinepoetics.org/resource/media/1246a322f30c2617d8a5ea9f2f5aced67847898cc486b630152720a01abb3dbe","Tagesschau 2009-03-31"
"http://ada.cinepoetics.org/resource/media/4652017da7f5f50dd7264658368b5720a5601b6cad254ee74bfb396b7d0f9d5f","Tagesschau 2009-04-01"
"http://ada.cinepoetics.org/resource/media/06149bb4fc29623586753f73c8c6cd2935a82af7491235d17d15cbbca9022fb1","Tagesschau 2009-04-02"
"http://ada.cinepoetics.org/resource/media/14abed2bcf14ccb55cc695cf13e506316ec29e993db28864b038e5069f29cfc4","Tagesschau 2009-04-03"
"http://ada.cinepoetics.org/resource/media/2eaccf8e6bd495962992595b3c12c800a1b7df56b65c0c86a623c794d229ab0d","Tagesschau 2009-04-04"
"http://ada.cinepoetics.org/resource/media/cef43b525f341265e5bf705e2e0d883dc8867da712f4d18be9257eab80b02982","Tagesschau 2009-04-05"
"http://ada.cinepoetics.org/resource/media/781da4c7a5d0c0caa991c6a137d4da8a071329951919ae1baab190597e8b6813","Tagesschau 2009-04-08"
"http://ada.cinepoetics.org/resource/media/945930c2ba3f6fa7dea92b486841ac368958712e1217d975ed43d0dc821e8f3a","Tagesschau 2009-04-09"
"http://ada.cinepoetics.org/resource/media/f364b82aa42bdf9a2c3d23049d57209cf9a3ecc0edb8da46f031f953bea34691","Tagesschau 2009-04-10"
"http://ada.cinepoetics.org/resource/media/ce1ad5885d5fba0420d492ef5bc389f74e0f0bcfa36e76e7c96f9cf87e25bdb0","Tagesschau 2009-04-12"
"http://ada.cinepoetics.org/resource/media/0a3a973a27819b46dd12ad766f86c1a436c946b2f2d69d895481bc6481587d1c","Tagesschau 2009-04-13"
"http://ada.cinepoetics.org/resource/media/d218c9f7906ae00e1a24639373f316ec824cb74dfd088a956ec61468db15b01e","Tagesschau 2009-04-14"
"http://ada.cinepoetics.org/resource/media/addf0420e8643a16ee398218513fe5beafe7f69c4d194be4dcbbecd0cbc63125","Tagesschau 2009-04-15"
"http://ada.cinepoetics.org/resource/media/8e946fa423279660520a46d0c21640ee708a81be92e555027b3c8348a2433f8e","Tagesschau 2009-04-16"
"http://ada.cinepoetics.org/resource/media/74b9f7d6f39cda7b7e32afdf3843eadcd6ca17144278898d0cf81f056b20245b","Tagesschau 2009-04-17"
"http://ada.cinepoetics.org/resource/media/1fb6d95ff1814fb249e748ab38a977818a60db51a354fca81ca6f04dd890d6f2","Tagesschau 2009-04-19"
"http://ada.cinepoetics.org/resource/media/883064ae40576f6e14c9da1a293ec254a7a3bbfb7e66f0d1e544b5bedefe87ae","Tagesschau 2009-04-20"
"http://ada.cinepoetics.org/resource/media/54d72189ef9ea93b10f105a49d87641bf2c7773ba85e92ff433a08a72399844a","Tagesschau 2009-04-21"
"http://ada.cinepoetics.org/resource/media/f4fdc325fae8a3bc840f3613fde92db359e66b40bd20d29a1a0712b122b9e570","Tagesschau 2009-04-22"
"http://ada.cinepoetics.org/resource/media/f27fdfe50d7c8d2028cf90c5a83e40123dc240fdf301117f9dab22479a40180d","Tagesschau 2009-04-23"
"http://ada.cinepoetics.org/resource/media/9ba3e6b6576e368e32019e2204c86a398d9fcae3f42e389bd9c11266b1cd89d2","Tagesschau 2009-04-24"
"http://ada.cinepoetics.org/resource/media/d5ef2aec178409f6c70bc0e9f17966c33f063d0d3eadfbfe8c1ee17e35ddd4f1","Tagesschau 2009-04-25"
"http://ada.cinepoetics.org/resource/media/1ec4c33bb47f967c4141536e40d23b29f4ebf4bba7326db1b38b3b70e97ad04b","Tagesschau 2009-04-26"
"http://ada.cinepoetics.org/resource/media/261f87ea5503ce726a544b8e707f16bc8948d2cde5de9cbca6baa2a400857852","Tagesschau 2009-04-27"
"http://ada.cinepoetics.org/resource/media/5caeb0f87f9a4f42a13ee3456b792ef8b0aa66a4e37d1e4a714a1362f1edd5d2","Tagesschau 2009-04-28"
"http://ada.cinepoetics.org/resource/media/ee3caf7dac1fbc96afb5572c10ed5e4c459a5b498c2ad8516746e4364bf6cf96","Tagesschau 2009-04-29"
"http://ada.cinepoetics.org/resource/media/3a7c09aaf4dafe44b9fe05a55e57ee11e055d294b20b8bb58d5dde4fd725cb09","Tagesschau 2009-04-30"
"http://ada.cinepoetics.org/resource/media/f3fbee8458499486e1dc53f331092b7c0ef1cc85e481fe385ed58a83955e58eb","Tagesschau 2009-05-01"
"http://ada.cinepoetics.org/resource/media/d84141527dda35124f79617fe57bc39a31cd209b151be8f9d71f7bdb267fc566","Tagesschau 2009-05-02"
"http://ada.cinepoetics.org/resource/media/ef8d7137a13805cc6531a541bcdcbb3ef975c80fe719c40fe873ad1fa030b664","Tagesschau 2009-05-03"
"http://ada.cinepoetics.org/resource/media/78756201835b8845ea338e74b63436e1fc595180350fafa7fb629fca10885853","Tagesschau 2009-05-04"
"http://ada.cinepoetics.org/resource/media/fc5ed5b5f7c66c96d4326eb70141fbbd31e65dfe6dfc6bf0416a157aef305828","Tagesschau 2009-05-05"
"http://ada.cinepoetics.org/resource/media/1d998e3fe706f0572a0fc818ff35336649580117b9fa2c873d07f82b5687b228","Tagesschau 2009-05-06"
"http://ada.cinepoetics.org/resource/media/c6ea7956e6527152b5bb3c4438f55f9cc1da5ba0d3e9a7dbe8b184bb0589ba99","Tagesschau 2009-05-07"
"http://ada.cinepoetics.org/resource/media/274e09816727899770fbf23e6431023281d3ffc46db44d8ca7d707f2a6e7700a","Tagesschau 2009-05-08"
"http://ada.cinepoetics.org/resource/media/15159c5c15afcd228e4a4bdf3dd7a2eb2177ca5de582f8af8167f6c90ba8814a","Tagesschau 2009-05-09"
"http://ada.cinepoetics.org/resource/media/c3f5569998bd00dd8fd3e284752809670d19df6658dfea69214b4a759507563b","Tagesschau 2009-05-11"
"http://ada.cinepoetics.org/resource/media/ba9d580f3808e1509415e8b081eebe82ab744116fc2ab38f9d77213ce2032a10","Tagesschau 2009-05-12"
"http://ada.cinepoetics.org/resource/media/30e0a66e84c7c589d20de637672179e9d9db4c2f25a5d8a8e582d630fc905fb8","Tagesschau 2009-05-13"
"http://ada.cinepoetics.org/resource/media/ebda2fda7100b32c35c94f33588a21d4e613a2bddef196ac64a5231a21a5de90","Tagesschau 2009-05-14"
"http://ada.cinepoetics.org/resource/media/8741915f2f0895ac627126d3cca1453d6e580cf9fb39d2dbdbc4cbc8a2faadbf","Tagesschau 2009-05-15"
"http://ada.cinepoetics.org/resource/media/dd99fe0d3db580d0116c7e57960a8ba02ed91d10480b87158ad8e0980ae846b1","Tagesschau 2009-05-16"
"http://ada.cinepoetics.org/resource/media/3c99874d6c71cc10be9058dd29a8390353d96283fa61538c120ec73ff75f2e91","Tagesschau 2009-05-18"
"http://ada.cinepoetics.org/resource/media/f727884ec94aac320846127a440b973a2c94e40bd40b2a86e1e5268326b48851","Tagesschau 2009-05-19"
"http://ada.cinepoetics.org/resource/media/d85d635b3609c9526be893d1a707746989aca03376f12532e43584861e8affde","Tagesschau 2009-05-20"
"http://ada.cinepoetics.org/resource/media/f42cb528a8d43f154b964b504ae37e907d3270651ca24a20c0365a999242cc32","Tagesschau 2009-05-21"
"http://ada.cinepoetics.org/resource/media/763133926aca0cd8b1a678bfad4dec07af5bd1c29b6f8931d2a4c366ab7c1a8d","Tagesschau 2009-05-22"
"http://ada.cinepoetics.org/resource/media/7173330bf69fa9da1a7115d2c2dd94810537016b0200abf88b6172c6dffafe47","Tagesschau 2009-05-23"
"http://ada.cinepoetics.org/resource/media/3b45950b49397d56533347dce918bad30a549f65e6b69097c85fb33396e542c9","Tagesschau 2009-05-24"
"http://ada.cinepoetics.org/resource/media/3bbdd20d0dc99971004c6c4adf4a3d9a3faaa5e7f9a652b91a3117b2c769632a","Tagesschau 2009-05-25"
"http://ada.cinepoetics.org/resource/media/bfba58b30c7befce841a3a8421e5c5d9bd80a5a87f040c49e635f6a95366bac9","Tagesschau 2009-05-26"
"http://ada.cinepoetics.org/resource/media/b1cb328acc0f324448e348ee913acd8791b16c0444af257c5305c1f288b5325b","Tagesschau 2009-05-27"
"http://ada.cinepoetics.org/resource/media/3d1323473c3afcba8e5da65f2632fe9c3eb2e415a547a0ebc84f0edf0bf7d4d2","Tagesschau 2009-05-28"
"http://ada.cinepoetics.org/resource/media/11fc73dfc42c4ad21c176650c3bf036bb09b265f7a2f2067efb7e68be1eb1857","Tagesschau 2009-05-29"
"http://ada.cinepoetics.org/resource/media/00b4bebfb77a2137f854b01b44202e37e8f905dd0c28b69ad4c6562b818bc9a8","Tagesschau 2009-05-30"
"http://ada.cinepoetics.org/resource/media/00969c6b1a48b874ea9bf4699bd48bb4a271ba9e9c5245b4d2bc5f1493fa3969","Tagesschau 2009-05-31"
"http://ada.cinepoetics.org/resource/media/70884ff87ef9833ceea743d39009a4a2360dc014b3646d47b53dd5eed5396190","Tagesschau 2009-06-01"
"http://ada.cinepoetics.org/resource/media/abb36234dd0c20d9946cae60550b8b3415fac1a0badd153897a30f55141ffe00","Tagesschau 2009-06-02"
"http://ada.cinepoetics.org/resource/media/a04af58ef3b1738ff9329e391115efa0ae8841bf49e6033d01229aef25f1d3a7","Tagesschau 2009-06-03"
"http://ada.cinepoetics.org/resource/media/9785a597ee339529d8b3e49c4a96f826051345084dd35f35a8b04032864bce9d","Tagesschau 2009-06-04"
"http://ada.cinepoetics.org/resource/media/422787aa864321341d12b8afdcbae1ea9efd17be4842ccaefe9d4e26a37275ce","Tagesschau 2009-06-05"
"http://ada.cinepoetics.org/resource/media/399727dff657e8cc94388f8707259e0d807bb527e7c0e6498b3ce81619ea3aaf","Tagesschau 2009-06-06"
"http://ada.cinepoetics.org/resource/media/9e854075d695016f1461b60d3ad5872e08f4302b16e98e7af910647fe1849848","Tagesschau 2009-06-07"
"http://ada.cinepoetics.org/resource/media/72a336ff7dc7de2ee94f73f60a2450d4682cd50a9ab2823939d542ea3bc01a61","Tagesschau 2009-06-08"
"http://ada.cinepoetics.org/resource/media/ab66a23ffcb097a2d7a5d31d01a5e1858b9712c6bc4abcfa061e1d44543a0c23","Tagesschau 2009-06-09"
"http://ada.cinepoetics.org/resource/media/0790ae66b218460a82e07326a7e7ce721ea02071868adf90b1fb0228ef001f14","Tagesschau 2009-06-10"
"http://ada.cinepoetics.org/resource/media/c62c3e20cb30a132c4111c87edbbf8f758bd012ed00303ab14613ca07a456103","Tagesschau 2009-06-12"
"http://ada.cinepoetics.org/resource/media/d1b77dc5ee702e6cac2ddc895f964ba3f1db4c6eae9e7a6dd21c728a865bd6cc","Tagesschau 2009-06-15"
"http://ada.cinepoetics.org/resource/media/94c4d2f85a007601ed7cdcde805cd5965fc126d0d2c29f29ad016876fbcc012a","Tagesschau 2009-06-16"
"http://ada.cinepoetics.org/resource/media/93a510b54b2af2f23038ecff17660925b97b89d089e6075e17f1c9bac5f87994","Tagesschau 2009-06-17"
"http://ada.cinepoetics.org/resource/media/c9cc652cecd2b989eaa4096bfce5dddb4ebfd535f864b074cfd9925337a907fc","Tagesschau 2009-06-18"
"http://ada.cinepoetics.org/resource/media/5205962708ed85a249a793362f9f5c7c1ebf1700b376a1042e75cf36c5ec7eba","Tagesschau 2009-06-19"
"http://ada.cinepoetics.org/resource/media/7cf01fe8992ef1debd53e440066fcc0d496fbd8d3f6991116216f8125b5b4a59","Tagesschau 2009-06-22"
"http://ada.cinepoetics.org/resource/media/f4a591d5776090a6e09b7992288be4adc59281573030bf61f6c6cd9d8a9cb1a6","Tagesschau 2009-06-23"
"http://ada.cinepoetics.org/resource/media/5a261bffcaa47f5a333f805594d218cfc8395ec5dfff2d8ddfb7015c884a0c9e","Tagesschau 2009-06-24"
"http://ada.cinepoetics.org/resource/media/6dbe9061d30bcd51f964d4a029cc0f447f1e9a95453103b9052fb64d752217d6","Tagesschau 2009-06-25"
