StartTime	EndTime	Value
9360	33240	medium shot
33240	38200	closeup
38200	43640	medium long shot
43640	48160	medium long shot
48160	54299	shoulder closeup,[TO],medium closeup
54299	67920	medium closeup
67920	73520	long shot
73520	75960	medium closeup
75960	78960	long shot
78960	81320	shoulder closeup
81320	85120	medium closeup
85120	110040	long shot
110040	113280	shoulder closeup,[TO],medium shot
113280	116480	medium closeup
116480	121760	long shot
121760	173000	medium shot
