StartTime	EndTime	Value
136240	163040	medium shot
163040	173640	medium long shot,[TO],medium closeup
173640	180880	medium closeup,[TO],medium shot
180880	187360	medium long shot,[TO],long shot
187360	195400	medium closeup
195400	199720	medium closeup,[TO],medium long shot
199720	204800	closeup
204800	207720	medium long shot
207720	215480	shoulder closeup,[TO],closeup
215480	226560	medium shot
226560	228400	long shot
228400	245720	medium closeup
